"date","gdp","nks","emp","hrs","co2","sox","ls","tfpe","tfph"
"1991-01-01",1504569.32425906,4799641.70312391,23710.8,38281.71,422875.04487645,1397.176,0.644216280134445,0.859457983027606,0.81682869795907
"1992-01-01",1527379.5147619,4912212.26667707,23570.8,37969.33,412524.42627654,1241.417,0.64238603308501,0.868605452254618,0.826729647829814
"1993-01-01",1521896.25574566,4997089.44822911,23341.6,37397.789,393409.83919731,1081.72,0.643948196312151,0.865635803047016,0.826767334848155
"1994-01-01",1558173.10114043,5080747.34106685,23470.8,37544.923,386682.82148619,1005.395,0.641714961146706,0.877908936522662,0.839348647327389
"1995-01-01",1594085.76233654,5164965.3071486,23711.6,37443.135,391991.35216728,948.8572,0.643985181895928,0.887045166683585,0.855157918697531
"1996-01-01",1616356.41366438,5246309.18829107,23852,37569.075,408558.07287938,933.1324,0.649006375638773,0.89107561318912,0.860458519211131
"1997-01-01",1657202.73646176,5326346.26336792,24040.1,37836.247,401458.79393108,789.9718,0.642640838463879,0.90410936903017,0.873478065395561
"1998-01-01",1714419.2243895,5420552.83237562,24463,38282.8,420110.07295062,820.4048,0.63710594844895,0.919124280390869,0.891231961575455
"1999-01-01",1772697.61574802,5533632.90569227,25057.5,39107.296,419134.88882232,724.0052,0.644181882249725,0.928942773566393,0.90231368768701
"2000-01-01",1846105.02337849,5661379.31820533,25689.5,39617.701,413756.95514192,625.7078,0.640165200865773,0.944315207266093,0.924306819588543
"2001-01-01",1881171.17930197,5788055.29711029,26058.9,39691.245,418290.31868572,569.0893,0.640553798609991,0.94593674911405,0.933288674560382
"2002-01-01",1901257.38966119,5898119.04616396,26188.3,39012.783,413888.19079917,524.6374,0.645952519182188,0.946612893191293,0.947385300041934
"2003-01-01",1919658.27548873,6011367.82193429,26197.2,39121.543,420077.41454104,507.0267,0.645994560212713,0.949152342744459,0.948428215283924
"2004-01-01",1974718.88405384,6130732.60509006,26232.4,39800.789,421665.19334047,480.8964,0.641321475289608,0.96872185672807,0.958144898047452
"2005-01-01",2012012.75035569,6251617.0334855,26413.4,40110.465,424304.07564467,460.5947,0.640329761340999,0.975809554267216,0.964614567329827
"2006-01-01",2066620.07389812,6388138.80892564,26702.3,40142.836,414661.9400238,426.413,0.636263696461725,0.98761105686908,0.982577033430382
"2007-01-01",2118915.5204691,6539080.91096446,27089.4,41320.197,404797.24242578,404.4191,0.627540641029638,0.994845679892319,0.980738251594058
"2008-01-01",2126971.0320277,6682157.79272551,27227.5,41711.103,398405.44054839,348.4226,0.627383477517297,0.987452272913677,0.970807918330883
"2009-01-01",2066893.63904787,6775548.35221773,26922.3,40922.261,380449.22312341,294.4102,0.643806792578577,0.961585177840171,0.950087755707903
"2010-01-01",2108238.22428068,6870576.6959228,26948.3,41177.446,386268.91973534,272.1563,0.637518742386619,0.975320160406232,0.960421967652005
"2011-01-01",2159628.14458593,6972813.69074836,27155.6,41649.169,364368.92275197,225.4582,0.638834376426026,0.988920947621187,0.971501136291845
"2012-01-01",2163598.30270796,7066817.91132281,27253.2,41639.912,367334.20965298,224.1715,0.646535625387105,0.983738741858338,0.968779461033172
"2013-01-01",2180512.37190993,7158039.72280116,27305.1,41306.925,369065.65671628,207.5431,0.644080745259924,0.98571824544038,0.97697013817722
"2014-01-01",2202270.24277669,7247131.34682648,27452,41292.763,336791.69150151,158.166,0.643806105137798,0.987760319662604,0.982599404355332
"2015-01-01",2225763.06515166,7332102.94504588,27521.2,41400.748,341354.91723418,151.23,0.639457710073915,0.99253113933428,0.987285684167967
"2016-01-01",2244905.31917728,7426136.3695745,27719.7,41784.943,344958.20502536,132.7525,0.643955327044268,0.991921818233276,0.985382223496824
"2017-01-01",2291680.5,7530335.7,28046.8,41847.29,347655.14670242,127.5508,0.647948066986644,1,1
"2018-01-01",2329399.46927476,7639942.29848309,28327.8,42482.169,332385.11992807,121.7481,0.649032167933481,1.0047922123572,1.00148216167458
"2019-01-01",2376626.79645149,7760484.87994577,28662,43118.594,325864.34469267,99.61458,0.641715396844858,1.01180063633962,1.00642506711448
"2020-01-01",2199790.41217533,7838660.08480546,28645.3,39840.947,290016.28184194,85.86694,0.638886428796393,0.933494091139283,0.9763840847598
"2021-01-01",2351187.41997243,7958367.94353931,29395.2,43169.828,316051.92474148,92.71693,0.63298349637766,0.976076932099358,0.986205765718017
"2022-01-01",2415063.60143833,8101283.40020741,30063.9,45035.896,304016.99732562,84.20174,0.644551192977428,0.981958330010379,0.979663712067135
"2023-01-01",2449821.55770645,8229299.54762402,30394.8,45685.815,278907.3595671,77.76867,0.63069079851018,0.983558623597502,0.979146790992461
"2024-01-01",2478985.89898567,8443462.72878747,30623.3,46218.348,,,0.633589133655118,0.981248972193103,0.974319385479335
